cust_id	cust_name
c02172866	rogers cable inc. rchrd
c02172871	rogers cable inc. rchrd
c02172913	rogers cable inc. slnt
c02172926	rogers cable inc. slnt
c02172959	rogers cable inc. slnt
c02172979	rogers cable inc. slnt
c02172986	rogers cable inc. slnt
c02172989	rogers cable inc. slnt
c02173016	rogers cable inc. slnt
c02173039	rogers cable inc. slnt
c02173063	rogers cable inc. slnt
c02173138	rogers cable inc. pr
c02173186	rogers cable inc. pr
c02173203	rogers cable inc. pr
c02173223	rogers cable inc. nbsj
c02173365	rogers cable inc. etob
c02173410	rogers cable inc. etob
c02173421	rogers cable inc. etob
c02173457	rogers cable inc. etob
c02173459	rogers cable inc. etob
c02173461	rogers cable inc. etob
c02173471	rogers cable inc. etob
c02173473	rogers cable inc. etob
c02173517	rogers cable inc. etob
c02173533	rogers cable inc. etob
c02173542	rogers cable inc. etob
c02173603	rogers cable inc. wlfdle
c02173654	rogers cable inc. wlfdle
c02173675	rogers cable inc. wlfdle
c02173698	rogers cable inc. wlfdle
c02173725	rogers cable inc. wlfdle
c02173769	rogers cable inc. wlfdle
c02173781	rogers cable inc. wlfdle
c02173787	rogers cable inc. wlfdle
c02173830	rogers cable inc. wlfdle
c02173836	rogers cable inc. wlfdle
c02173870	rogers cable inc. mtwd
c02173892	rogers cable inc. mtwd
c02173916	rogers cable inc. mtwd
c02173960	rogers cable inc. wdstck1
c02174012	rogers cable inc. ym
c02174054	rogers cable inc. ym
c02174115	rogers cable inc. ym
c02174156	rogers cable inc. ym
c02174206	rogers cable inc. ym
c02174236	rogers cable inc. ym
c02174276	rogers cable inc. ym
c02174277	rogers cable inc. ym
c02174278	rogers cable inc. ym
c02174329	rogers cable inc. ym
c02174344	rogers cable inc. ym
c02199316	allied tek
c02209809	sympatico hse
c02211113	videotron ltee
c02211162	videotron ltee
c02211170	videotron ltee
c02212825	mnsi internet
c02215146	mnsi internet
c02249572	sympatico hse
c02254200	cogeco cable canada inc.
c02261798	ava specialty fast newkirk
c02262755	superior energy greensboro
c02262805	grande national lea newkirk
c02266593	comp homestead fallowfiel
c02266940	telax voice solutions
c02273501	kwizcom kwizcom cooperation newkirk
c02282402	mane-frame systems innovations inc.
c02288672	iweb network interconnections (/30)
c02326995	ksp technology
c02339553	sympatico hse
c02351986	bramgate automotive inc.
c02352671	radke film group
c02366413	sympatico hse
c02366676	hudson s bay company
c02368425	equitable real estate - vancouver block
c01410032	brown shoe canada retail
c01420437	corplogo ware llc
c01427528	isp canada
c01433776	altimax ventures
c01441848	vsoft inc. - gt customer colocate
c01442660	mipps-a primus company
c01446232	logient inc - logient inc.
c01477925	marigny solutions internet inc.
c01505710	spot solutions
c01519804	community networks
c01532972	office suites
c01547011	videotron ltee
c01547015	videotron ltee
c01547051	videotron ltee
c01547075	videotron ltee
c01547120	videotron ltee
c01547127	videotron ltee
c01547141	videotron ltee
c01547176	videotron ltee
c01547182	videotron ltee
c01547298	videotron ltee
c01547308	videotron ltee
c01547333	videotron ltee
c01547339	videotron ltee
c01555682	neatreceipts
c01585259	cablevision du nord de quebec
c01608868	gamepark trading limited
c01626053	sympatico hse
c01639451	sympatico hse
c01671788	sympatico hse
c01688193	persona communications inc.
c01694775	ibm canada limited
c01711474	sympatico hse
c01740087	mountain cablevision ltd.
c01750475	diversified systems resources
c01765483	videotron ltee
c01765526	videotron ltee
c01765537	videotron ltee
c01765552	videotron ltee
c01765604	videotron ltee
c01765733	videotron ltee
c01765758	videotron ltee
c01765769	videotron ltee
c01766130	videotron ltee
c01766138	videotron ltee
c01766206	videotron ltee
c01766246	videotron ltee
c01766265	videotron ltee
c01824812	sympatico hse
c01844439	vanco master account
c01847392	videotron ltee
c01847440	videotron ltee
c01847474	videotron ltee
c01847477	videotron ltee
c01847510	videotron ltee
c01847588	videotron ltee
c01847686	videotron ltee
c01865298	bell canada ipvpn-ip sec
c01876671	netcelerate
c01910567	slr consulting
c01910852	ver ingenieria sa de cv
c01912577	sympatico hse
c01912905	iweb dedicated hd
c01916600	sympatico hse
c01932431	sympatico hse
c01935194	bell canada
c02015484	videotron ltee
c02015500	videotron ltee
c02015734	videotron ltee
c02016704	iweb dedicated cl
c02022154	infiknowledge
c02022667	aliant telecom inc
c02030122	tnc domain management llc
c02054654	bimen business consultants
c02082530	the tdl group corp (tim hortons) - ontario sites
c02089530	productions vox populi 1 inc
c02100938	sympatico hse
c02113594	eric levesque
c02114059	digitech
c02114604	khalid shahbic
c02115272	soer software development inc
c02123096	bromberg & sunstein llp
c02136506	acn digital phone service
c02138522	rogers cable inc. bloor
c02138658	rogers cable inc. bloor
c02138659	rogers cable inc. bloor
c02138678	rogers cable inc. ajax
c02138724	rogers cable inc. ajax
c02138728	rogers cable inc. ajax
c02138729	rogers cable inc. ajax
c02138802	rogers cable inc. bawk
c02138920	rogers cable inc. hnsn
c02138922	rogers cable inc. hnsn
c02138963	rogers cable inc. nbct
c02139052	rogers cable inc. ktgc
c02139071	rogers cable inc. ktgc
c02139147	rogers cable inc. ktgc
c02139149	rogers cable inc. ktgc
c02139158	rogers cable inc. grnsbr
c02139213	rogers cable inc. grnsbr
c02139236	rogers cable inc. glph2
c02139266	rogers cable inc. glph2
c02139267	rogers cable inc. brntfd
c02139318	rogers cable inc. lndn
c02139337	rogers cable inc. lndn
c02139406	rogers cable inc. lndn
c02139413	rogers cable inc. lndn
c02139416	rogers cable inc. mtmk
c02139422	rogers cable inc. mtmk
c02139425	rogers cable inc. mtmk
c02139449	rogers cable inc. mtmk
c02139484	rogers cable inc. mtmc
c02139489	rogers cable inc. mtmc
c02139516	rogers cable inc. mtmc
c02139521	rogers cable inc. mtmc
c02139623	rogers cable inc. mtnk
c02139679	rogers cable inc. mtnk
c02139682	rogers cable inc. mtnk
c02139683	rogers cable inc. mtnk
c02139687	rogers cable inc. mtnk
c02139727	rogers cable inc. orvl
c02139743	rogers cable inc. baol
c02139761	rogers cable inc. rchrd
c02139776	rogers cable inc. rchrd
c02139778	rogers cable inc. rchrd
c02139831	rogers cable inc. slnt
c02139879	rogers cable inc. slnt
c02139896	rogers cable inc. pr
c02139913	rogers cable inc. pr
c02139914	rogers cable inc. pr
c02139977	rogers cable inc. etob
c02139989	rogers cable inc. etob
c02140007	rogers cable inc. etob
c02140021	rogers cable inc. etob
c02140028	rogers cable inc. etob
c02140037	rogers cable inc. etob
c02140057	rogers cable inc. etob
c02140205	rogers cable inc. wlfdle
c02140224	rogers cable inc. wlfdle
c02140248	rogers cable inc. wlfdle
c02140310	rogers cable inc. wdstck1
c02140428	rogers cable inc. ym
c02140443	rogers cable inc. ym
c02154600	weave communications
c02170068	rogers cable inc. bloor
c02170069	rogers cable inc. bloor
c02170079	rogers cable inc. bloor
c02170103	rogers cable inc. bloor
c02170109	rogers cable inc. bloor
c02170150	rogers cable inc. bloor
c02170161	rogers cable inc. bloor
c02170165	rogers cable inc. bloor
c02170180	rogers cable inc. bloor
c02170183	rogers cable inc. bloor
c02170197	rogers cable inc. bloor
c02170253	rogers cable inc. bloor
c02170277	rogers cable inc. bloor
c02170312	rogers cable inc. bloor
c02170375	rogers cable inc. ajax
c02170379	rogers cable inc. ajax
c02170416	rogers cable inc. ajax
c02170498	rogers cable inc. ajax
c02170560	rogers cable inc. basp
c02170657	rogers cable inc. mtbo
c02170673	rogers cable inc. hnsn
c02170681	rogers cable inc. hnsn
c02170766	rogers cable inc. hnsn
c02170824	rogers cable inc. hnsn
c02170906	rogers cable inc. flfrd
c02171019	rogers cable inc. ktgc
c02171040	rogers cable inc. ktgc
c02171052	rogers cable inc. ktgc
c02171062	rogers cable inc. ktgc
c02171071	rogers cable inc. ktgc
c02171078	rogers cable inc. ktgc
c02171133	rogers cable inc. ktgc
c02171141	rogers cable inc. ktgc
c02171189	rogers cable inc. ktgc
c02171208	rogers cable inc. grnsbr
c01547258	videotron ltee
c01547330	videotron ltee
c01547332	videotron ltee
c01547350	videotron ltee
c01550042	upper canda college
c01569220	rogers cable inc. wlfdle
c01575066	stargate connections inc. (dial up)
c01582409	sympatico hse
c01598523	peer1 network
c01634342	sympatico hse
c01670766	vancity credit union
c01672929	grenville christian college
c01672951	sympatico hse
c01672952	sympatico hse
c01704441	sympatico hse
c01717161	unified valve limited
c01732045	sympatico hse
c01765500	videotron ltee
c01765506	videotron ltee
c01765516	videotron ltee
c01765567	videotron ltee
c01765602	videotron ltee
c01765603	videotron ltee
c01765706	videotron ltee
c01765729	videotron ltee
c01765760	videotron ltee
c01765761	videotron ltee
c01765812	videotron ltee
c01765861	videotron ltee
c01765865	videotron ltee
c01765866	videotron ltee
c01765891	videotron ltee
c01765922	videotron ltee
c01765928	videotron ltee
c01766035	videotron ltee
c01766068	videotron ltee
c01766129	videotron ltee
c01766199	videotron ltee
c01766200	videotron ltee
c01766240	videotron ltee
c01766270	videotron ltee
c01768760	new brunswick emergency measures organization
c01776551	voxlib
c01777585	ingenius people
c01822817	cablevision du nord de quebec inc
c01847396	videotron ltee
c01847411	videotron ltee
c01847428	videotron ltee
c01847459	videotron ltee
c01847465	videotron ltee
c01847468	videotron ltee
c01847517	videotron ltee
c01847645	videotron ltee
c01847667	videotron ltee
c01877932	sympatico hse
c01891837	qitx inc.
c01896087	persona communications
c01896553	jeff omland ltd
c01896944	toronto transit commission
c01912708	iweb dedicated cl
c01912818	iweb dedicated cl
c01923994	ontera
c01937058	cogeco cable inc.
c01944212	acn digital phone service
c01948757	acn digital phone service
c01953058	enersource hydro mississauga inc.
c01953073	exposoft
c01959258	digital commons, llc.
c02001937	unitz online
c02001983	unitz online
c02001989	unitz online
c02015120	iweb dedicated cl2
c02015137	ccroute inc
c02015627	videotron ltee
c02015643	videotron ltee
c02015717	videotron ltee
c02015719	videotron ltee
c02016895	sympatico hse
c02029928	oncorp
c02042425	nexicom inc.
c02076744	cablevision du nord de quebec inc
c02082195	astral internet inc.
c02104782	sympatico hse
c02104857	sympatico hse
c02117375	richard henry jimenez
c02126799	bravenet web services inc
c02129440	tyndale university college & seminary
c02138507	rogers cable inc. bloor
c02138614	rogers cable inc. bloor
c02138656	rogers cable inc. bloor
c02138679	rogers cable inc. ajax
c02138743	rogers cable inc. ajax
c02138762	rogers cable inc. basp
c02138836	rogers cable inc. hnsn
c02138863	rogers cable inc. hnsn
c02138891	rogers cable inc. hnsn
c02138921	rogers cable inc. hnsn
c02138942	rogers cable inc. hnsn
c02138946	rogers cable inc. hnsn
c02138961	rogers cable inc. clwd
c02138994	rogers cable inc. flfrd
c02138995	rogers cable inc. flfrd
c02139013	rogers cable inc. flfrd
c02139047	rogers cable inc. nbfb
c02139067	rogers cable inc. ktgc
c02139112	rogers cable inc. ktgc
c02139199	rogers cable inc. grnsbr
c02139223	rogers cable inc. grnsbr
c02139226	rogers cable inc. glph2
c02139264	rogers cable inc. brntfd
c02139290	rogers cable inc. kwkw
c02139315	rogers cable inc. lndn
c02139344	rogers cable inc. lndn
c02139386	rogers cable inc. lndn
c02139393	rogers cable inc. lndn
c02139455	rogers cable inc. mtmk
c02139505	rogers cable inc. mtmc
c02139536	rogers cable inc. mtmc
c02139543	rogers cable inc. mtmc
c02139582	rogers cable inc. mrmch
c02139594	rogers cable inc. nbmn
c02139655	rogers cable inc. mtnk
c02139660	rogers cable inc. mtnk
c02139681	rogers cable inc. mtnk
c02139710	rogers cable inc. nmkt2
c02139712	rogers cable inc. nmkt2
c02139716	rogers cable inc. nmkt2
c02139721	rogers cable inc. orvl
c02139765	rogers cable inc. rchrd
c02139820	rogers cable inc. slnt
c02139825	rogers cable inc. slnt
c02139843	rogers cable inc. slnt
c02139852	rogers cable inc. slnt
c02139853	rogers cable inc. slnt
c02139922	rogers cable inc. pr
c02139952	rogers cable inc. nbsj
c02139967	rogers cable inc. nbsj
c02139970	rogers cable inc. nbsj
c02139974	rogers cable inc. etob
c02140070	rogers cable inc. etob
c02140094	rogers cable inc. nfsj
c02140153	rogers cable inc. wlfdle
c02140167	rogers cable inc. wlfdle
c02140183	rogers cable inc. wlfdle
c02140197	rogers cable inc. wlfdle
c02140255	rogers cable inc. wlfdle
c02140261	rogers cable inc. wlfdle
c02140273	rogers cable inc. mtwd
c02140300	rogers cable inc. mtwd
c02140324	rogers cable inc. ym
c02140333	rogers cable inc. ym
c02140337	rogers cable inc. ym
c02140351	rogers cable inc. ym
c02145500	accelerated connections inc
c02148571	private customer
c02154609	mountain cablevision ltd.
c02157044	sympatico hse
c02170024	rogers cable inc. bloor
c02170080	rogers cable inc. bloor
c02170097	rogers cable inc. bloor
c02170127	rogers cable inc. bloor
c02170135	rogers cable inc. bloor
c02170158	rogers cable inc. bloor
c02170170	rogers cable inc. bloor
c02170254	rogers cable inc. bloor
c02170275	rogers cable inc. bloor
c02170299	rogers cable inc. bloor
c02170327	rogers cable inc. bloor
c02170374	rogers cable inc. ajax
c02170442	rogers cable inc. ajax
c02170464	rogers cable inc. ajax
c02170482	rogers cable inc. ajax
c02170506	rogers cable inc. ajax
c02170523	rogers cable inc. ajax
c02170557	rogers cable inc. basp
c02170629	rogers cable inc. bawk
c02170638	rogers cable inc. bawk
c02170672	rogers cable inc. hnsn
c02170714	rogers cable inc. hnsn
c02170762	rogers cable inc. hnsn
c02170767	rogers cable inc. hnsn
c02370045	don docksteader motors ltd
c02370993	aurora networking
c02394108	webserve canada
c02396093	typefrag llc
c02407780	lakeland energy
c02430876	sympatico hse
c02446975	xsilva systems
c02465923	queensboro shirt company
c02467168	anxa regional headquarter-general manager
c02491237	cogeco cable inc.
c02533275	lexum
c02533675	neotech
c02538576	sympatico hse
c02559525	sympatico hse
c02568770	planethoster cloud
c02578016	storm internet services
c02578644	digital extremes
c02595789	sympatico hse
c02646864	astaroth media inc
c02653434	accelerated connections
c02653754	accelerated connections
c02654864	qitx inc.
c02684622	cycra
c02701059	videotron ltee
c02701085	videotron ltee
c02701089	videotron ltee
c02701093	videotron ltee
c02701223	videotron ltee
c02701233	videotron ltee
c02701390	videotron ltee
c02701422	videotron ltee
c02701479	videotron ltee
c02701501	videotron ltee
c02701561	videotron ltee
c02701592	videotron ltee
c02701593	videotron ltee
c02701604	videotron ltee
c02701733	videotron ltee
c02701781	videotron ltee
c02701811	videotron ltee
c02701820	videotron ltee
c02701883	videotron ltee
c02706607	videotron ltee
c02706659	videotron ltee
c02706704	videotron ltee
c02706809	videotron ltee
c02706849	videotron ltee
c02706888	videotron ltee
c02706892	videotron ltee
c02706929	videotron ltee
c02706949	videotron ltee
c02706977	videotron ltee
c02706997	videotron ltee
c02707010	videotron ltee
c02707035	videotron ltee
c02707065	videotron ltee
c02707131	videotron ltee
c02707148	videotron ltee
c02707175	videotron ltee
c02707209	videotron ltee
c02707223	videotron ltee
c02707289	videotron ltee
c02707296	videotron ltee
c02707297	videotron ltee
c02707402	videotron ltee
c02707453	videotron ltee
c02707457	videotron ltee
c02707468	videotron ltee
c02707499	videotron ltee
